TTHERM_ID,000min_A,000min_B,030min_A,030min_B,060min_A,060min_B,090min_A,090min_B,120min_A,120min_B,150min_A,150min_B,180min_A,180min_B,210min_A,210min_B,240min_A,240min_B
TTHERM_00256920,84.2715,232.738,81.9075,176.868,89.6981,191.765,103.626,212.336,119.62,240.415,118.24,278.915,122.627,194.836,107.473,137.419,98.0729,137.058
TTHERM_00256930,5.00664,2.66673,7.10045,4.86241,19.9116,6.52024,5.03876,5.01702,2.59703,4.25902,2.94085,3.02514,2.6804,3.1818,3.70843,3.84733,4.81004,4.25655
TTHERM_00256940,2.46199,3.01656,22.9998,9.5642,8.29541,9.07503,16.2877,12.0631,27.3028,23.8047,39.7146,21.6651,41.0158,26.1792,32.8761,29.3408,29.2808,20.2587
TTHERM_00256950,3.76596,4.27497,15.5907,13.4863,5.67126,7.22477,3.46716,4.49958,3.69549,4.16705,4.3288,4.5662,5.92408,5.16908,7.48222,5.90897,7.7707,6.44881
TTHERM_00256955,0.314348,0.957884,0.406519,0.797008,0.293464,1.10554,0.26887,0.722042,0.265037,0.930074,0.229327,1.02626,0.236998,0.989465,0.344145,0.61566,0.157363,0.522889
TTHERM_00256960,0.0712086,0.126572,0.114323,0.152049,0.128335,0.463813,0.434038,0.537848,0.84612,0.765721,1.80807,1.17156,1.15374,1.22785,0.412194,0.856286,0.201982,0.526901
TTHERM_00256970,39.716,62.1036,52.7431,54.7865,54.2601,56.6694,52.5333,51.7558,51.5018,54.1388,48.1348,60.0067,45.6345,50.3868,42.7014,43.5995,45.0258,43.205
TTHERM_00256980,52.5595,28.5211,35.308,34.8411,19.6225,18.1763,17.1205,12.9109,19.7039,14.6354,17.2468,14.7693,22.3087,18.906,35.304,26.869,33.3112,28.7065
TTHERM_00256990,0.188198,0.0182629,0.0263852,0.0480948,0.0209577,0.0671161,0.00758726,0.0525048,0.0225024,0.048304,0.0317973,0.0191955,0.00664463,0.0531195,0.0,0.0559377,0.0242611,0.0259128
TTHERM_00257050,0.00695521,0.0546703,0.00658199,0.0137116,0.0139415,0.0279044,0.00757084,0.0327443,0.0,0.0301248,0.0,0.0127694,0.00663021,0.0331276,0.0,0.013954,0.0121042,0.0258567
TTHERM_00257060,0.0,0.0,0.0,0.0264387,0.0,0.0215089,0.0,0.00504884,0.0,0.00929801,0.0,0.00985376,0.00511025,0.00510733,0.0,0.00537445,0.0,0.0
TTHERM_00257102,0.00552146,0.00964732,0.0,0.0054422,0.0,0.00442771,0.0,0.0,0.0,0.0287076,0.0,0.00507054,0.0,0.0,0.0,0.0110643,0.00480133,0.0
TTHERM_00257110,0.0175918,0.0563477,0.00554656,0.0288993,0.00587567,0.0423274,0.0127658,0.0386363,0.00631144,0.0101619,0.0,0.0592302,0.0,0.0446689,0.0147983,0.0293848,0.0101999,0.0217965
TTHERM_00257160,0.5577,0.712847,0.750903,0.827901,0.687686,1.02772,1.17992,1.37037,1.92535,1.48376,2.79749,1.77433,2.87277,2.06582,1.76918,2.35335,1.40809,2.18237
TTHERM_00257170,1.51845,1.47695,2.40615,2.57906,3.09488,3.35325,4.85447,4.34469,7.26844,5.3966,9.34006,4.89911,6.04775,5.69464,3.29295,4.91036,3.43686,4.05942
TTHERM_00257180,14.0153,11.8187,8.69364,12.2561,11.3648,9.74965,14.4536,11.4702,15.4822,13.124,15.4838,13.6719,15.2532,12.8217,13.732,13.2143,14.1205,14.2299
TTHERM_00257190,0.783035,0.114695,0.795829,0.093682,0.426191,0.152379,0.433548,0.132014,0.497016,0.180463,0.449419,0.270252,0.370639,0.292916,0.593345,0.222029,0.865496,0.19344
TTHERM_00257200,0.154435,0.189597,0.145932,0.322531,0.456646,1.14612,1.82506,2.15127,4.23225,3.30246,8.24414,4.1555,6.31708,5.06898,1.80176,3.56812,0.680476,2.25787
TTHERM_00257230,2459.02,2736.37,1987.38,3094.27,5172.09,4634.22,7081.88,6274.66,4852.17,4820.51,2149.36,2949.16,1362.84,2259.97,2606.86,2404.24,5661.86,3708.2
TTHERM_00257240,0.317659,0.502265,0.330873,0.825989,0.610366,0.957447,0.942927,1.17582,0.46427,0.994966,0.294233,0.579703,0.194403,0.665127,0.406602,0.264912,0.481734,0.376903
TTHERM_00257246,0.0,0.159213,0.105156,0.14457,0.0,0.0891212,0.0,0.139071,0.117734,0.157534,0.0827745,0.0667356,0.0353017,0.140938,0.0,0.0748289,0.0323018,0.0342257
TTHERM_00257248,0.0811404,0.162953,0.0384132,0.095982,0.0406712,0.0977093,0.0176648,0.068785,0.0261898,0.119457,0.0,0.0595688,0.0232174,0.0695963,0.0102563,0.0325894,0.0282571,0.0452547
TTHERM_00257250,4.72109,5.94157,3.85402,5.83948,4.67401,6.28719,5.02004,5.97402,6.04881,6.98669,8.03513,7.50522,10.2395,8.04167,9.03714,8.51323,7.004,8.16774
TTHERM_00258260,0.0173457,0.0258735,0.0119832,0.0146508,0.00929279,0.00825615,0.0133267,0.014384,0.00659454,0.0168171,0.0124338,0.019297,0.00193985,0.00840015,0.00513047,0.00594094,0.00774704,0.0101062
TTHERM_00259290,0.0,0.0,0.00150086,0.00244557,0.00398921,0.00236324,0.0,0.0,0.00110049,0.0,0.00155686,0.00322318,0.0,0.00421166,0.005137,0.00118995,0.00110848,0.00126542
TTHERM_00259320,1.47421,1.59652,1.84277,1.31598,1.34002,1.06223,1.46973,1.21602,1.28399,1.07322,1.51802,1.35011,1.30708,1.34964,1.08499,1.23862,1.13872,1.40069
TTHERM_00259330,0.838721,0.952753,0.162734,0.478582,0.1017,0.498888,0.115317,0.42777,0.137818,0.28314,0.14107,0.34468,0.193337,0.22685,0.328259,0.304895,0.406682,0.492143
TTHERM_00259338,0.575876,0.97389,0.36701,0.694296,0.741023,0.751276,0.383035,1.00115,0.617025,1.18451,0.578843,0.875375,0.431432,0.645519,0.368576,0.195972,0.337683,0.627441
TTHERM_00259350,33.8272,27.7981,37.5048,34.3968,43.3841,35.6405,39.5831,33.9466,42.0691,33.3442,43.9862,29.1552,47.582,39.1334,45.8484,44.204,42.1981,44.5043
TTHERM_00259370,0.220603,0.0636964,0.0496869,0.0139616,0.0182362,0.0194466,0.0242317,0.0190269,0.0174379,0.0315944,0.0462315,0.0186039,0.0192481,0.0288638,0.0254612,0.0161752,0.0333844,0.0263155
TTHERM_00259380,0.739836,0.779077,1.18105,1.29092,1.01773,1.19061,1.10649,1.20541,1.2638,1.27372,1.13797,1.20248,1.1264,1.14363,1.03969,1.10574,1.1868,1.12575
