,TTHERM_ID,leiden_label_full
19686,TTHERM_00196250,633
19685,TTHERM_00031670,633
16579,TTHERM_01108750,632
16587,TTHERM_01043220,632
16586,TTHERM_00628590,632
16593,TTHERM_00622870,632
16584,TTHERM_00476800,632
16594,TTHERM_00470940,632
16595,TTHERM_00420160,632
16592,TTHERM_00329750,632
16589,TTHERM_00313600,632
16583,TTHERM_00261930,632
16578,TTHERM_00239360,632
16591,TTHERM_00143600,632
16582,TTHERM_000933399,632
16590,TTHERM_00088100,632
16588,TTHERM_000780799,632
16585,TTHERM_000566829,632
16581,TTHERM_000471019,632
16580,TTHERM_00028650,632
16577,TTHERM_000128899,632
19739,TTHERM_01055700,631
19737,TTHERM_00581490,631
19736,TTHERM_00313110,631
19738,TTHERM_00255620,631
16187,TTHERM_01071450,630
16193,TTHERM_00998920,630
16186,TTHERM_00866530,630
16196,TTHERM_00787130,630
16195,TTHERM_00755810,630
16190,TTHERM_00621590,630
16189,TTHERM_00439260,630
16197,TTHERM_00410291,630
16184,TTHERM_00388470,630
16194,TTHERM_00346450,630
16182,TTHERM_00277290,630
16180,TTHERM_00141070,630
16192,TTHERM_00133610,630
16191,TTHERM_00129790,630
16177,TTHERM_001140389,630
16176,TTHERM_001081738,630
16188,TTHERM_000539021,630
16185,TTHERM_000393279,630
16183,TTHERM_000207258,630
16181,TTHERM_000198388,630
16179,TTHERM_000086777,630
16178,TTHERM_000011248,630
16175,TTHERM_000002709,630
18876,TTHERM_00474810,629
18877,TTHERM_00398060,629
18880,TTHERM_00243690,629
18875,TTHERM_00193610,629
18879,TTHERM_00083630,629
18878,TTHERM_00059529,629
18874,TTHERM_000145879,629
18522,TTHERM_01102740,628
18520,TTHERM_00901770,628
18518,TTHERM_00721550,628
18517,TTHERM_00600800,628
18516,TTHERM_00571720,628
18515,TTHERM_00193710,628
18521,TTHERM_00185590,628
18519,TTHERM_000558438,628
18514,TTHERM_00024270,628
15518,TTHERM_01683270,627
15526,TTHERM_01321580,627
15512,TTHERM_01207730,627
15522,TTHERM_01127460,627
15514,TTHERM_01122810,627
15506,TTHERM_01084380,627
15524,TTHERM_00985190,627
15503,TTHERM_00693170,627
15527,TTHERM_00669080,627
15517,TTHERM_00575460,627
15505,TTHERM_00569070,627
15500,TTHERM_00490980,627
15510,TTHERM_00469260,627
15502,TTHERM_00348749,627
15515,TTHERM_00344380,627
15520,TTHERM_00343610,627
15521,TTHERM_00328520,627
15525,TTHERM_00289490,627
15499,TTHERM_00266530,627
15523,TTHERM_00266510,627
15519,TTHERM_00138210,627
15516,TTHERM_00127060,627
15513,TTHERM_000942777,627
15509,TTHERM_000773259,627
15511,TTHERM_000584749,627
15508,TTHERM_000299969,627
15507,TTHERM_000298439,627
15504,TTHERM_000218939,627
15501,TTHERM_00013390,627
15498,TTHERM_000105664,627
20236,TTHERM_00941460,626
20235,TTHERM_00558380,626
18976,TTHERM_00938990,625
18977,TTHERM_00675680,625
18978,TTHERM_00227610,625
18975,TTHERM_001150394,625
18974,TTHERM_001150388,625
18973,TTHERM_000865158,625
18972,TTHERM_000749019,625
19870,TTHERM_00455160,624
19868,TTHERM_00245460,624
19871,TTHERM_00079850,624
19869,TTHERM_000691778,624
18569,TTHERM_00766520,623
18568,TTHERM_00614810,623
18572,TTHERM_00494890,623
18573,TTHERM_00456952,623
18567,TTHERM_00433550,623
18571,TTHERM_00123610,623
18570,TTHERM_00052010,623
18566,TTHERM_000370709,623
17253,TTHERM_01082980,622
17247,TTHERM_01023100,622
17246,TTHERM_00998900,622
17242,TTHERM_00833870,622
17250,TTHERM_00732660,622
17240,TTHERM_00703550,622
17245,TTHERM_00697140,622
17252,TTHERM_00535790,622
17251,TTHERM_00526360,622
17249,TTHERM_00474380,622
17244,TTHERM_00467799,622
17243,TTHERM_00389790,622
17248,TTHERM_00312430,622
17241,TTHERM_00112770,622
17239,TTHERM_000392769,622
19253,TTHERM_01592570,621
19251,TTHERM_01050540,621
19252,TTHERM_00930800,621
19250,TTHERM_00225870,621
19249,TTHERM_00194680,621
19248,TTHERM_00038830,621
20206,TTHERM_00083800,620
20205,TTHERM_000028808,620
19594,TTHERM_01091310,619
19592,TTHERM_00895840,619
19591,TTHERM_00691440,619
19593,TTHERM_00312620,619
19590,TTHERM_00193330,619
18725,TTHERM_00823960,618
18722,TTHERM_00680620,618
18721,TTHERM_00566910,618
18719,TTHERM_00558140,618
18724,TTHERM_00549440,618
18723,TTHERM_00534000,618
18720,TTHERM_00304240,618
18718,TTHERM_00028730,618
17268,TTHERM_01123980,617
17267,TTHERM_01107380,617
17261,TTHERM_01106222,617
17254,TTHERM_00979810,617
17266,TTHERM_00979800,617
17258,TTHERM_00758880,617
17262,TTHERM_00732740,617
17263,TTHERM_00678320,617
17265,TTHERM_00600510,617
17257,TTHERM_00558190,617
17264,TTHERM_00437700,617
17256,TTHERM_00387020,617
17260,TTHERM_00079050,617
17259,TTHERM_00041480,617
17255,TTHERM_00006330,617
17891,TTHERM_01071440,616
17887,TTHERM_00725900,616
17890,TTHERM_00684620,616
17884,TTHERM_00624760,616
17886,TTHERM_00585060,616
17888,TTHERM_00388650,616
17885,TTHERM_00312220,616
17883,TTHERM_00295650,616
17889,TTHERM_00190830,616
17880,TTHERM_00170480,616
17882,TTHERM_00101500,616
17881,TTHERM_000078939,616
18969,TTHERM_01287970,615
18967,TTHERM_00852910,615
18970,TTHERM_00421210,615
18971,TTHERM_00374880,615
18968,TTHERM_00295220,615
18966,TTHERM_00146210,615
18965,TTHERM_000195999,615
19986,TTHERM_00641270,614
19987,TTHERM_00558220,614
19985,TTHERM_00016450,614
20120,TTHERM_00346770,613
20121,TTHERM_00312100,613
20122,TTHERM_00189130,613
18437,TTHERM_00930610,612
18441,TTHERM_00837800,612
18440,TTHERM_00826810,612
18439,TTHERM_00698650,612
18436,TTHERM_00607120,612
18438,TTHERM_00499550,612
18435,TTHERM_00480150,612
18434,TTHERM_000395949,612
18433,TTHERM_000355869,612
18111,TTHERM_01055600,611
18108,TTHERM_01002870,611
18110,TTHERM_01002860,611
18107,TTHERM_00630470,611
18106,TTHERM_00624730,611
18113,TTHERM_00624720,611
18105,TTHERM_00527180,611
18112,TTHERM_00522600,611
18109,TTHERM_00378890,611
18104,TTHERM_00335830,611
18103,TTHERM_00221120,611
19363,TTHERM_01660073,610
19367,TTHERM_01153640,610
19362,TTHERM_00894520,610
19366,TTHERM_00894500,610
19364,TTHERM_00894480,610
19365,TTHERM_00894460,610
18761,TTHERM_01670170,609
18765,TTHERM_01439780,609
18764,TTHERM_01156752,609
18762,TTHERM_01119422,609
18760,TTHERM_01006560,609
18763,TTHERM_00936610,609
18759,TTHERM_002653478,609
18758,TTHERM_001170561,609
19959,TTHERM_01156780,608
19960,TTHERM_01014490,608
19958,TTHERM_000008739,608
19554,TTHERM_00648790,607
19553,TTHERM_00437740,607
19551,TTHERM_00427560,607
19550,TTHERM_00412050,607
19552,TTHERM_00219130,607
14416,TTHERM_01434670,606
14384,TTHERM_01429470,606
14412,TTHERM_01406920,606
14411,TTHERM_01164170,606
14383,TTHERM_01138260,606
14399,TTHERM_01138240,606
14423,TTHERM_01079250,606
14422,TTHERM_01028790,606
14401,TTHERM_01012060,606
14415,TTHERM_00985180,606
14386,TTHERM_00919550,606
14391,TTHERM_00912240,606
14419,TTHERM_00862740,606
14404,TTHERM_00755860,606
14395,TTHERM_00713380,606
14397,TTHERM_00693290,606
14421,TTHERM_00685900,606
14413,TTHERM_00622720,606
14409,TTHERM_00561240,606
14420,TTHERM_00490890,606
14382,TTHERM_00476990,606
14389,TTHERM_00446360,606
14394,TTHERM_00433739,606
14396,TTHERM_00372640,606
14408,TTHERM_00372609,606
14388,TTHERM_00316210,606
14381,TTHERM_00313120,606
14418,TTHERM_00301860,606
14417,TTHERM_00298360,606
14393,TTHERM_00285380,606
14407,TTHERM_00227612,606
14414,TTHERM_00227590,606
14406,TTHERM_00218430,606
14410,TTHERM_00189230,606
14405,TTHERM_00137850,606
14403,TTHERM_00079100,606
14402,TTHERM_00070890,606
14400,TTHERM_000693289,606
14398,TTHERM_000693288,606
14380,TTHERM_000693287,606
14379,TTHERM_00066990,606
14392,TTHERM_000529591,606
14390,TTHERM_000335809,606
14387,TTHERM_00031790,606
14385,TTHERM_00013010,606
14378,TTHERM_00013000,606
14377,TTHERM_00011470,606
18394,TTHERM_01028870,605
18396,TTHERM_00962090,605
18390,TTHERM_00799220,605
18392,TTHERM_00392910,605
18393,TTHERM_00301870,605
18395,TTHERM_00123780,605
18389,TTHERM_00115430,605
18391,TTHERM_000531819,605
18388,TTHERM_000171698,605
19319,TTHERM_00577170,604
19318,TTHERM_00440590,604
19317,TTHERM_00437539,604
19316,TTHERM_00355420,604
19315,TTHERM_00085240,604
19314,TTHERM_00052560,604
20160,TTHERM_01147130,603
20159,TTHERM_00735160,603
20161,TTHERM_00582300,603
20314,TTHERM_00463480,602
20313,TTHERM_00290930,602
16734,TTHERM_00684780,601
16729,TTHERM_00672270,601
16725,TTHERM_00637080,601
16738,TTHERM_00554292,601
16741,TTHERM_00535490,601
16742,TTHERM_00530680,601
16732,TTHERM_00499630,601
16728,TTHERM_00494530,601
16733,TTHERM_00481290,601
16740,TTHERM_00474640,601
16730,TTHERM_00467970,601
16726,TTHERM_00459340,601
16737,TTHERM_00427390,601
16739,TTHERM_00415730,601
16736,TTHERM_00326960,601
16735,TTHERM_00295240,601
16731,TTHERM_00134910,601
16727,TTHERM_000438869,601
18123,TTHERM_01369760,600
18119,TTHERM_00785880,600
18118,TTHERM_00726440,600
18115,TTHERM_00630020,600
18116,TTHERM_00540330,600
18120,TTHERM_00475230,600
18122,TTHERM_00442650,600
18121,TTHERM_00370760,600
18117,TTHERM_00112500,600
18114,TTHERM_000313429,600
19962,TTHERM_01250060,599
19963,TTHERM_00157830,599
19961,TTHERM_000444859,599
15585,TTHERM_00971830,598
15584,TTHERM_00926910,598
15568,TTHERM_00895610,598
15587,TTHERM_00849470,598
15565,TTHERM_00649270,598
15578,TTHERM_00624350,598
15575,TTHERM_00586710,598
15572,TTHERM_00579260,598
15564,TTHERM_00532150,598
15574,TTHERM_00486380,598
15586,TTHERM_00469360,598
15571,TTHERM_00455480,598
15581,TTHERM_00389990,598
15582,TTHERM_00363200,598
15577,TTHERM_00323040,598
15563,TTHERM_00318550,598
15559,TTHERM_00313720,598
15583,TTHERM_00305641,598
15562,TTHERM_00245570,598
15561,TTHERM_00220730,598
15580,TTHERM_00094220,598
15573,TTHERM_00077710,598
15579,TTHERM_00058640,598
15567,TTHERM_000533999,598
15576,TTHERM_00051790,598
15570,TTHERM_00049070,598
15569,TTHERM_00049062,598
15566,TTHERM_000444539,598
15560,TTHERM_000277079,598
15558,TTHERM_000112419,598
18451,TTHERM_01341620,597
18457,TTHERM_01197030,597
18455,TTHERM_00836630,597
18458,TTHERM_00726050,597
18454,TTHERM_00678100,597
18459,TTHERM_00355130,597
18452,TTHERM_00277270,597
18456,TTHERM_00218880,597
18453,TTHERM_00138370,597
19472,TTHERM_00469170,596
19471,TTHERM_00286790,596
19474,TTHERM_00225820,596
19473,TTHERM_00129810,596
19470,TTHERM_00079920,596
18026,TTHERM_01015990,595
18029,TTHERM_00922880,595
18032,TTHERM_00770640,595
18028,TTHERM_00760290,595
18031,TTHERM_00561280,595
18036,TTHERM_00467739,595
18027,TTHERM_00418510,595
18035,TTHERM_00396970,595
18034,TTHERM_00375140,595
18033,TTHERM_00326850,595
18030,TTHERM_00191950,595
16287,TTHERM_01298440,594
16277,TTHERM_01197170,594
16285,TTHERM_00825120,594
16283,TTHERM_00661680,594
16267,TTHERM_00624150,594
16279,TTHERM_00532350,594
16275,TTHERM_00530690,594
16278,TTHERM_00527160,594
16280,TTHERM_00522590,594
16288,TTHERM_00474450,594
16282,TTHERM_00399590,594
16274,TTHERM_00393310,594
16281,TTHERM_00191000,594
16286,TTHERM_001276421,594
16284,TTHERM_00118630,594
16276,TTHERM_000985033,594
16271,TTHERM_000773469,594
16269,TTHERM_00049010,594
16273,TTHERM_000473208,594
16272,TTHERM_000289469,594
16270,TTHERM_00019650,594
16268,TTHERM_000158049,594
19331,TTHERM_00923100,593
19329,TTHERM_00703570,593
19330,TTHERM_00475040,593
19328,TTHERM_00470910,593
19326,TTHERM_00127030,593
19327,TTHERM_00074310,593
19439,TTHERM_01106200,592
19435,TTHERM_00469070,592
19438,TTHERM_00160930,592
19437,TTHERM_00056189,592
19436,TTHERM_00040320,592
15076,TTHERM_01248980,591
15091,TTHERM_01126360,591
15087,TTHERM_01097930,591
15075,TTHERM_01054230,591
15070,TTHERM_01014650,591
15080,TTHERM_00963230,591
15095,TTHERM_00927280,591
15064,TTHERM_00852710,591
15086,TTHERM_00833680,591
15069,TTHERM_00637550,591
15089,TTHERM_00628570,591
15096,TTHERM_00622990,591
15088,TTHERM_00600480,591
15068,TTHERM_00502470,591
15083,TTHERM_00499360,591
15094,TTHERM_00497900,591
15090,TTHERM_00497890,591
15077,TTHERM_00495930,591
15084,TTHERM_00486140,591
15093,TTHERM_00476520,591
15092,TTHERM_00450970,591
15063,TTHERM_00414420,591
15067,TTHERM_00339690,591
15062,TTHERM_00266740,591
15085,TTHERM_00238960,591
15074,TTHERM_00219530,591
15073,TTHERM_00197780,591
15082,TTHERM_00188840,591
15081,TTHERM_00091770,591
15079,TTHERM_00085620,591
15072,TTHERM_000770768,591
15078,TTHERM_000582138,591
15071,TTHERM_00046720,591
15066,TTHERM_00040360,591
15065,TTHERM_000151069,591
15061,TTHERM_00011140,591
14022,TTHERM_01345810,590
14036,TTHERM_01295280,590
14026,TTHERM_01227740,590
14011,TTHERM_01107310,590
14037,TTHERM_01052910,590
13995,TTHERM_01020820,590
13999,TTHERM_00994100,590
14017,TTHERM_00975320,590
14015,TTHERM_00941490,590
13984,TTHERM_00939100,590
14035,TTHERM_00933180,590
14008,TTHERM_00865350,590
14032,TTHERM_00835100,590
14033,TTHERM_00801280,590
13992,TTHERM_00794510,590
14040,TTHERM_00727730,590
14024,TTHERM_00706410,590
14031,TTHERM_00678120,590
14025,TTHERM_00663830,590
14042,TTHERM_00661670,590
14041,TTHERM_00658730,590
13985,TTHERM_00649370,590
13991,TTHERM_00636872,590
14039,TTHERM_00616360,590
14038,TTHERM_00600210,590
14006,TTHERM_00589970,590
14012,TTHERM_00578710,590
14009,TTHERM_00563970,590
14000,TTHERM_00541480,590
14023,TTHERM_00499510,590
14034,TTHERM_00498010,590
14014,TTHERM_00494630,590
13993,TTHERM_00486210,590
14004,TTHERM_00475110,590
14030,TTHERM_00463350,590
14029,TTHERM_00415750,590
14028,TTHERM_00383600,590
14027,TTHERM_00372520,590
14020,TTHERM_00370860,590
13989,TTHERM_00361730,590
14003,TTHERM_00348870,590
14021,TTHERM_00334380,590
14016,TTHERM_00326830,590
14019,TTHERM_00299780,590
14018,TTHERM_00295200,590
13998,TTHERM_00242070,590
14013,TTHERM_00237520,590
13997,TTHERM_00188450,590
13988,TTHERM_00151360,590
14010,TTHERM_00149280,590
14002,TTHERM_00113150,590
14007,TTHERM_00094060,590
13983,TTHERM_000930769,590
14005,TTHERM_000895611,590
14001,TTHERM_00078890,590
13987,TTHERM_000672227,590
13996,TTHERM_000656129,590
13994,TTHERM_00058890,590
13990,TTHERM_000532469,590
13986,TTHERM_00046070,590
13982,TTHERM_000145009,590
19923,TTHERM_01020780,589
19921,TTHERM_00825640,589
19922,TTHERM_00191100,589
19920,TTHERM_00123680,589
19051,TTHERM_00860510,588
19055,TTHERM_00723640,588
19054,TTHERM_00339630,588
19052,TTHERM_00328630,588
19050,TTHERM_00143550,588
19053,TTHERM_00083510,588
19049,TTHERM_000494359,588
14313,TTHERM_01444900,587
14298,TTHERM_01100540,587
14311,TTHERM_01080440,587
14292,TTHERM_01048080,587
14299,TTHERM_00992750,587
14279,TTHERM_00977720,587
14319,TTHERM_00854300,587
14320,TTHERM_00849190,587
14310,TTHERM_00780890,587
14327,TTHERM_00760270,587
14303,TTHERM_00732680,587
14316,TTHERM_00691750,587
14323,TTHERM_00670660,587
14324,TTHERM_00655340,587
14288,TTHERM_00653840,587
14282,TTHERM_00637390,587
14278,TTHERM_00571960,587
14295,TTHERM_00564240,587
14297,TTHERM_00532470,587
14309,TTHERM_00523000,587
14308,TTHERM_00456950,587
14285,TTHERM_00449240,587
14294,TTHERM_00420820,587
14307,TTHERM_00418250,587
14322,TTHERM_00393320,587
14326,TTHERM_00378550,587
14315,TTHERM_00371060,587
14314,TTHERM_00348750,587
14293,TTHERM_00348620,587
14325,TTHERM_00340170,587
14284,TTHERM_00325610,587
14306,TTHERM_00319950,587
14281,TTHERM_00292250,587
14321,TTHERM_00275700,587
14318,TTHERM_00257190,587
14305,TTHERM_00218890,587
14302,TTHERM_00216100,587
14317,TTHERM_00187090,587
14289,TTHERM_00161820,587
14304,TTHERM_00138610,587
14312,TTHERM_00136090,587
14301,TTHERM_001098989,587
14300,TTHERM_0010989882,587
14296,TTHERM_00101100,587
14291,TTHERM_00047040,587
14290,TTHERM_00046960,587
14287,TTHERM_00038810,587
14286,TTHERM_00037740,587
14283,TTHERM_00035600,587
14280,TTHERM_000312879,587
14277,TTHERM_000155299,587
19748,TTHERM_01035580,586
19751,TTHERM_00197820,586
19750,TTHERM_00083390,586
19749,TTHERM_00036940,586
18142,TTHERM_00590250,585
18143,TTHERM_00502170,585
18138,TTHERM_00486150,585
18137,TTHERM_00355220,585
18136,TTHERM_00348680,585
18139,TTHERM_00158180,585
18141,TTHERM_00104942,585
18135,TTHERM_00104940,585
18140,TTHERM_00091590,585
18134,TTHERM_000322839,585
17190,TTHERM_01276360,584
17180,TTHERM_01090230,584
17192,TTHERM_01079310,584
17187,TTHERM_00666570,584
17182,TTHERM_00607140,584
17193,TTHERM_00503839,584
17181,TTHERM_00348900,584
17191,TTHERM_00334280,584
17186,TTHERM_00310370,584
17188,TTHERM_00283270,584
17185,TTHERM_00279670,584
17189,TTHERM_00264940,584
17184,TTHERM_00238990,584
17183,TTHERM_00237500,584
17179,TTHERM_000759049,584
17178,TTHERM_000688830,584
19219,TTHERM_00522450,583
19222,TTHERM_00418610,583
19223,TTHERM_00275869,583
19221,TTHERM_00268190,583
19220,TTHERM_00140970,583
19218,TTHERM_00138459,583
19509,TTHERM_01014640,582
19508,TTHERM_00532630,582
19507,TTHERM_00318620,582
19506,TTHERM_00029960,582
19505,TTHERM_00010960,582
17815,TTHERM_00859240,581
17817,TTHERM_00787240,581
17810,TTHERM_00727750,581
17819,TTHERM_00633570,581
17811,TTHERM_00616030,581
17818,TTHERM_00540460,581
17814,TTHERM_00222210,581
17816,TTHERM_00219290,581
17809,TTHERM_00078910,581
17813,TTHERM_00069180,581
17812,TTHERM_00030050,581
17808,TTHERM_000083949,581
17983,TTHERM_00729010,580
17992,TTHERM_00685940,580
17989,TTHERM_00621480,580
17991,TTHERM_00532260,580
17988,TTHERM_00500862,580
17982,TTHERM_00444380,580
17985,TTHERM_00426140,580
17987,TTHERM_00312130,580
17990,TTHERM_00295740,580
17986,TTHERM_00215990,580
17984,TTHERM_00189420,580
19770,TTHERM_00590160,579
19769,TTHERM_00497290,579
19771,TTHERM_00444440,579
19768,TTHERM_00128870,579
19217,TTHERM_01444870,578
19214,TTHERM_00833750,578
19213,TTHERM_00833740,578
19216,TTHERM_00310670,578
19215,TTHERM_00122150,578
19212,TTHERM_00058920,578
19349,TTHERM_00912170,577
19347,TTHERM_00585450,577
19346,TTHERM_00503730,577
19348,TTHERM_00327230,577
19345,TTHERM_000449759,577
19344,TTHERM_000161579,577
20282,TTHERM_01073510,576
20281,TTHERM_00540230,576
19294,TTHERM_00633010,575
19295,TTHERM_00499650,575
19290,TTHERM_00423340,575
19292,TTHERM_00188810,575
19293,TTHERM_001151571,575
19291,TTHERM_000123577,575
7390,TTHERM_01700340,574
7703,TTHERM_01491730,574
7781,TTHERM_01469320,574
7596,TTHERM_01461140,574
7715,TTHERM_01392280,574
7840,TTHERM_01353130,574
7506,TTHERM_01293290,574
7837,TTHERM_01289100,574
7828,TTHERM_01289040,574
7654,TTHERM_01253410,574
7418,TTHERM_01220430,574
7602,TTHERM_01220420,574
7491,TTHERM_01216130,574
7713,TTHERM_01194950,574
7690,TTHERM_01183130,574
7730,TTHERM_01183120,574
7859,TTHERM_01183110,574
7564,TTHERM_01151480,574
7839,TTHERM_01149250,574
7455,TTHERM_01144930,574
7707,TTHERM_01141630,574
7513,TTHERM_01141490,574
7846,TTHERM_01135040,574
7383,TTHERM_01114170,574
7657,TTHERM_01102780,574
7858,TTHERM_01102770,574
7857,TTHERM_01102750,574
7659,TTHERM_01087840,574
7810,TTHERM_01087800,574
7574,TTHERM_01087790,574
7813,TTHERM_01084220,574
7699,TTHERM_01082940,574
7529,TTHERM_01078040,574
7515,TTHERM_01076920,574
7415,TTHERM_01060860,574
7761,TTHERM_01050360,574
7461,TTHERM_01044640,574
7817,TTHERM_01044390,574
7502,TTHERM_01014460,574
7799,TTHERM_01014400,574
7732,TTHERM_01009860,574
7570,TTHERM_01008720,574
7426,TTHERM_01006592,574
7622,TTHERM_00997600,574
7712,TTHERM_00994250,574
7785,TTHERM_00992890,574
7373,TTHERM_00967570,574
7853,TTHERM_00967560,574
7656,TTHERM_00967550,574
7687,TTHERM_00967520,574
7492,TTHERM_00966520,574
7693,TTHERM_00966510,574
7851,TTHERM_00966500,574
7645,TTHERM_00966490,574
7692,TTHERM_00966480,574
7644,TTHERM_00965460,574
7695,TTHERM_00954050,574
7629,TTHERM_00942740,574
7356,TTHERM_00941380,574
7500,TTHERM_00935580,574
7854,TTHERM_00933350,574
7726,TTHERM_00930880,574
7406,TTHERM_00930810,574
7829,TTHERM_00925440,574
7542,TTHERM_00923020,574
7768,TTHERM_00923000,574
7819,TTHERM_00896080,574
7856,TTHERM_00873622,574
7855,TTHERM_00873620,574
7403,TTHERM_00864920,574
7752,TTHERM_00864910,574
7728,TTHERM_00852690,574
7842,TTHERM_00849490,574
7806,TTHERM_00848060,574
7441,TTHERM_00847040,574
7820,TTHERM_00837870,574
7852,TTHERM_00835090,574
7843,TTHERM_00835070,574
7507,TTHERM_00833780,574
7850,TTHERM_00833610,574
7698,TTHERM_00831570,574
7809,TTHERM_00831530,574
7648,TTHERM_00831520,574
7849,TTHERM_00831512,574
7642,TTHERM_00831510,574
7458,TTHERM_00830500,574
7647,TTHERM_00829490,574
7836,TTHERM_00829470,574
7637,TTHERM_00827200,574
7767,TTHERM_00827190,574
7584,TTHERM_00827170,574
7355,TTHERM_00821800,574
7653,TTHERM_00819520,574
7662,TTHERM_00819502,574
7783,TTHERM_00819450,574
7812,TTHERM_00816270,574
7454,TTHERM_00816260,574
7583,TTHERM_00809240,574
7797,TTHERM_00805870,574
7725,TTHERM_00798040,574
7848,TTHERM_00796700,574
7621,TTHERM_00794220,574
7598,TTHERM_00777210,574
7521,TTHERM_00773680,574
7609,TTHERM_00773650,574
7830,TTHERM_00770840,574
7397,TTHERM_00770830,574
7845,TTHERM_00770820,574
7758,TTHERM_00770600,574
7580,TTHERM_00765180,574
7796,TTHERM_00764080,574
7487,TTHERM_00760680,574
7821,TTHERM_00760220,574
7802,TTHERM_00754680,574
7421,TTHERM_00735400,574
7393,TTHERM_00734140,574
7755,TTHERM_00727570,574
7675,TTHERM_00725880,574
7545,TTHERM_00723670,574
7496,TTHERM_00721880,574
7520,TTHERM_00717810,574
7832,TTHERM_00711870,574
7835,TTHERM_00709710,574
7579,TTHERM_00706390,574
7786,TTHERM_00706260,574
7532,TTHERM_00703620,574
7742,TTHERM_00703600,574
7798,TTHERM_00700950,574
7838,TTHERM_00697250,574
7526,TTHERM_00691920,574
7380,TTHERM_00686130,574
7551,TTHERM_00685850,574
7425,TTHERM_00683190,574
7631,TTHERM_00678020,574
7387,TTHERM_00675840,574
7628,TTHERM_00674502,574
7674,TTHERM_00674500,574
7512,TTHERM_00672110,574
7505,TTHERM_00671930,574
7724,TTHERM_00670540,574
